GEOID,avg_hourly_wage
5168000,26.04290060136711
5168701,36.89813873642857
5170000,30.328387763019045
5171001,29.78092583550844
5171002,41.33367349390374
5174001,29.189515680192656
5176001,39.63118508408469
5176002,27.997155721108655
5177001,28.754563468327557
5180000,34.629993430103234
5181001,37.98448451021235
5181002,31.57120933524668
5181003,37.730780929853175
5320501,33.99374575319744
5320502,39.34335509593615
5320503,36.444030083922534
5320700,35.491999624364084
5320900,34.824435057588815
5321101,46.97975430413161
5321102,55.70984460770071
5321103,51.599180707730646
5321104,37.02000599424824
5321500,41.0488359815562
5322500,31.6779327860386
5322700,43.71036520572026
5322900,52.516996800060895
5323301,155.93375085328904
5323302,85.65317542811299
5323303,76.24306913246596
5323304,110.72036631353892
5323305,86.1660686713862
5323306,49.64595299856655
5323307,36.56326811529769
5323308,34.916783188016076
5323309,53.24703373209797
5323310,51.077558610711804
5323311,38.406182392650216
5323312,56.123567214223165
5323313,57.78067891927599
5323314,83.1303693716334
5323315,79.51543648135275
5323316,72.19965860074642
5323317,71.88166703185442
5323318,59.109085512564036
5323501,44.11903000182342
5323502,37.7369296895634
5324100,37.212465591902976
5325301,42.92211871711493
5325302,31.349592898006584
5325303,61.454142572455424
5325304,48.71050209062627
5325305,38.936823966284656
5325306,40.06445117518363
5325307,38.90912869655615
5325308,43.53888629196508
5325701,42.827579074534505
5326101,39.837268816007295
5326102,43.35825769809151
5326103,61.26518487594618
5326104,49.368655370927726
5326105,43.8899939684329
5326106,46.42407323900099
5326301,56.04472879291772
5326302,39.44100798492593
5326303,39.343940516298865
5326304,32.169122889278285
5326500,31.192118512227456
5326701,35.5913819277045
5326702,37.5744936155469
5327301,42.372262954700254
5327302,35.57957420806022
5327500,32.254098903661585
5327701,29.44355815122401
5327702,32.72846455790677
5400100,25.86266865602324
5400200,31.202678631202755
5400300,32.02639182935081
5400400,31.96140456535825
5400500,27.753564653796698
5400600,36.83231158241622
5400700,29.10843237220729
5400800,37.18331015016143
5400900,45.21013039392972
5401000,27.712543921339712
5401100,25.180796322913604
5401200,25.049748669336214
5500100,28.830528195530054
5500200,32.92698741914736
5500300,30.330768688377443
5500400,31.710133645069583
5500501,28.86273321194883
5500502,33.48478628172026
5500600,29.722114110471235
5500700,37.78938206693492
5500800,31.569537634444295
5500900,28.794680426455905
5501000,30.049478934813386
5501100,26.99932448289907
5501200,30.34731896661881
5501300,31.922670551240902
5501400,29.481412584543108
5501500,34.29714014031164
5501600,31.74299100148889
5501700,28.268667307119728
5501800,27.618481004578186
5501900,28.902895520544536
5502000,30.909236248278155
5502101,31.56283410800429
5502102,37.46228701945895
5502103,40.132011329362
5502104,37.671926276057214
5502105,41.74642824390565
5502200,26.8628825661268
5502300,28.922733452187774
5502400,34.12081645829392
5502501,41.44267043773919
5502502,37.28894252673955
5502503,45.87214928929908
5502600,35.46056399885
5502801,25.886695587176067
5502802,41.12518172718291
5502803,27.871420222838466
5502804,25.902068715847715
5502805,24.220124837527916
5502806,28.04411915683253
5502807,38.15361700757532
5502808,30.909273935877383
5502900,29.17533592716008
5503000,30.382110254426042
5600100,34.685787700766014
5600200,34.39026509239323
5600300,29.525539661076692
5600400,26.62470275644404
5600500,31.230258500813676
